epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_stage1_alpha1_mean,fg_mscb_stage1_alpha1_std,fg_mscb_stage1_alpha3_mean,fg_mscb_stage1_alpha3_std,fg_mscb_stage1_alpha5_mean,fg_mscb_stage1_alpha5_std,fg_mscb_stage1_sample_count,fg_mscb_stage1_guidance_strength,fg_mscb_stage2_alpha1_mean,fg_mscb_stage2_alpha1_std,fg_mscb_stage2_alpha3_mean,fg_mscb_stage2_alpha3_std,fg_mscb_stage2_alpha5_mean,fg_mscb_stage2_alpha5_std,fg_mscb_stage2_sample_count,fg_mscb_stage2_guidance_strength,fg_mscb_stage3_alpha1_mean,fg_mscb_stage3_alpha1_std,fg_mscb_stage3_alpha3_mean,fg_mscb_stage3_alpha3_std,fg_mscb_stage3_alpha5_mean,fg_mscb_stage3_alpha5_std,fg_mscb_stage3_sample_count,fg_mscb_stage3_guidance_strength
51,0.20282966125270593,0.9189417163530985,0.8506897687911987,2.6197094877123478e-05,0.00026079073683654924,1447.7391271591187,False,1.6558081379011742,1.3647920185504887,0.03784306921421135,0.09456795694866599,1.3063487851029496,1.3731020115308847,1450,0.290597140789032,2.557866654446748,0.9247998506574667,0.05426983707325868,0.12238515040954999,0.38786350937805386,0.8653453953425498,1450,0.25363889336586,0.04739996176856172,0.09409753086086775,0.9443752204405412,1.1686961183207143,2.0082248127883093,1.1935133487752152,1450,0.20078329741954803
52,0.20544434241626575,0.9194764693578085,0.8516200284163157,2.6038007474178225e-05,0.0002591504908544585,1474.1959476470947,False,1.5669019635288601,1.3561878934350444,0.03860661251380716,0.09506110812217092,1.3944914319503154,1.3652211595948909,1450,0.2917605936527252,2.692473185793637,0.7781106824701526,0.043859135051660746,0.11456302897969546,0.2636676782002872,0.7180181513418848,1450,0.25625520944595337,0.033418494882473594,0.08287668637161985,0.6050005833770925,1.008519711614765,2.3615809182104472,1.0342839874685907,1450,0.21007215976715088
53,0.1924089416861534,0.9199829697608948,0.8525048494338989,2.5876184930789745e-05,0.00025748204463124625,1500.5933814048767,True,1.6833412365728893,1.3578071203251432,0.032634621313836445,0.08671269221500569,1.2840241428288626,1.3656009043366546,1450,0.29324641823768616,2.7134490331560817,0.7486842062326059,0.04330143501146159,0.11329679107113325,0.24324953039742672,0.687464749648572,1450,0.2584189474582672,0.024155742156948677,0.0740889462904822,0.3388019639898094,0.767968231899254,2.6370422955326123,0.7968681558192837,1450,0.213770791888237
54,0.19827502253262894,0.9204828639825186,0.8533998131752014,2.5711669248008437e-05,0.00025578583121222515,1528.033251285553,True,1.741415611357987,1.3442690072564982,0.0339626442154177,0.08768516770425337,1.2246217435111137,1.3500549934857482,1450,0.2972526550292969,2.732670096429707,0.7245749040279079,0.04700753196924525,0.12155594495974847,0.22032237849179825,0.6498183292206758,1450,0.2588372528553009,0.02656837965279502,0.07757352239854595,0.32684581590362055,0.7486733457407818,2.6465858017151436,0.784363088786694,1450,0.22019420564174652
55,0.1922876037981199,0.9215603172779083,0.8551923533280691,2.554450312588918e-05,0.00025406229084968526,1555.389464378357,True,1.8406695747784052,1.3439045134722207,0.028613047700453535,0.08318589201219787,1.1307173750790822,1.347052760336744,1450,0.29852011799812317,2.8724498310059725,0.48492711598103283,0.0324014022348074,0.10495591834812135,0.09514876407880953,0.41788669105673437,1450,0.25825998187065125,0.022441153220281732,0.06843821926362849,0.33249592992417504,0.7695777837700595,2.6450629136016883,0.7986641183835103,1450,0.22326476871967316
56,0.18675280200398486,0.9215056995550791,0.8550946911176046,2.5374729952408547e-05,0.0002523118708886263,1583.1136388778687,False,1.9282039122583554,1.325652637047557,0.03274791908899365,0.09922259172289317,1.0390481628103443,1.3278217841229492,1450,0.3010725975036621,2.845296129373641,0.5347772841319023,0.038481614925362666,0.11903999582075718,0.11622225633403054,0.45887972198344124,1450,0.2592546343803406,0.032190789462685464,0.08289960445428168,0.781942942547511,1.1066205776724467,2.185866261242778,1.127490673921717,1450,0.22640758752822876
57,0.1930606792802396,0.9209484159946442,0.8541282812754313,2.5202393792203433e-05,0.00025053502565064944,1609.5187680721283,False,1.6449255628406623,1.3831793597093955,0.024205552967788757,0.06798261395794133,1.3308688834830118,1.3880403233800749,1450,0.3028143644332886,2.873360232351155,0.4770890538200747,0.03527513719648931,0.1111216674500342,0.09136463248695673,0.4007795477148949,1450,0.2604173719882965,0.030178520563298734,0.07318992987928366,0.48183010967581336,0.9194620856762153,2.487991361658998,0.949563394200018,1450,0.22570517659187317
58,0.18796898878138998,0.9210268060366312,0.8542730907599131,2.5027539375134084e-05,0.0002487322163160379,1635.7962543964386,False,1.7804078824841953,1.3690783248322118,0.025488928644713114,0.08350195624478435,1.1941031881644069,1.3735431197761452,1450,0.3012898862361908,2.851492455050606,0.5296534835510524,0.03400330402617169,0.11065397209252217,0.11450424315796662,0.46171391625417135,1450,0.26278555393218994,0.0312436436155866,0.08364600750533178,0.4111139568683681,0.8352771702311118,2.557642393438562,0.8697175509636164,1450,0.22963371872901917
59,0.1867824988844602,0.9210367898146311,0.854289690653483,2.4850212084674463e-05,0.00024690391080405764,1662.3571064472198,False,1.7198411584548736,1.363569995109329,0.03367243130775023,0.09747551894366319,1.24648640387214,1.3680133867329884,1450,0.2996249794960022,2.844369457798914,0.5376440656959757,0.0405560721571811,0.12221958019643016,0.11507446723846902,0.46016605883316136,1450,0.2624399662017822,0.039894808249075556,0.09473982448626268,0.5491004914918225,0.9584084116752242,2.411004698599482,0.9960325386823188,1450,0.23116785287857056
60,0.18732947791400162,0.9214212695757548,0.8549484113852183,2.467045794613296e-05,0.000245050583651509,1688.72789311409,False,1.6085091615756724,1.379210322178856,0.03075710529571454,0.09285798285743796,1.3607337350053132,1.3867417067125931,1450,0.30236706137657166,2.796111525619274,0.6179960318937736,0.048799246940978085,0.1306729635815639,0.15508923402509545,0.5464421418550286,1450,0.26205843687057495,0.040169885340581114,0.09439485977466511,0.5569724430340814,0.9723632099345557,2.402857659403539,1.007639952432813,1450,0.23290149867534637
61,0.1869976300260295,0.9211057623227438,0.8544001082579294,2.4488323614706525e-05,0.00024317271588956057,1715.3369710445404,False,2.0665157321273986,1.2782755144806521,0.032048770751743776,0.08727843712427523,0.9014354962579056,1.280086435121805,1450,0.30380117893218994,2.803121529577364,0.6055653981241321,0.04162601435926801,0.11084180085437853,0.15525245776367314,0.5443379906710755,1450,0.26463666558265686,0.03556837982256623,0.07976701064091792,0.6039633963015323,1.0149459316145695,2.3604682217664403,1.0410803073512445,1450,0.2364543229341507
62,0.1864810511469841,0.9208724498748779,0.8539972205956777,2.4303856363371303e-05,0.00024127079491889742,1741.8956668376923,False,1.8106815129044322,1.3521805252242625,0.040318676289322654,0.10285936216933454,1.148999822416347,1.3613809897367852,1450,0.30243274569511414,2.8485161453838748,0.5277181828449683,0.040410570216179935,0.12081207730085364,0.11107329194977214,0.4543427638512016,1450,0.26378098130226135,0.028910472619499892,0.08203973246198369,0.3443847289507546,0.7907129132938567,2.6267047897173925,0.8283123727772144,1450,0.23874826729297638
63,0.1907282228703084,0.9211713671684265,0.8545097211996714,2.4117104070612943e-05,0.0002393453143832164,1768.5945615768433,False,1.841215663834936,1.342986735060082,0.03835427797209588,0.09318026547612998,1.1204300536809855,1.3497768147812872,1450,0.3059510588645935,2.78423688188131,0.6525062307007141,0.04529984676687965,0.11799905069083912,0.17046328168607083,0.5853539662669621,1450,0.26265037059783936,0.03422982885483809,0.07718807216057037,0.6629430024357946,1.0564166565617812,2.3028271630497876,1.0807669941839861,1450,0.24068444967269897
64,0.1820956675902657,0.9211611350377401,0.8545174300670624,2.392811520799972e-05,0.00023739677404110076,1795.0227222442627,False,1.7988462902356515,1.341960342609656,0.040039148735664054,0.10009701551111051,1.1611145615093832,1.3485961684113226,1450,0.306496798992157,2.724649302504539,0.732323572849799,0.0565175589860068,0.13871833892375796,0.21883313921059616,0.6609096129550792,1450,0.2625578045845032,0.043617144249636274,0.08699874256971887,1.0991295648981922,1.2281853220712116,1.8572532859508888,1.2477485915006425,1450,0.23986908793449402
65,0.18439437189827795,0.9222046335538229,0.8562211592992147,2.373693882760175e-05,0.0002354256796363079,1821.3637011051178,True,1.6237951039140937,1.3705429447410793,0.04089746141902801,0.10543825345041317,1.335307432225914,1.38144972011047,1450,0.3075554370880127,2.7668906253942387,0.6655619764512293,0.05865694729206915,0.14776004342879132,0.1744524281556525,0.5808076270698819,1450,0.26348599791526794,0.04687336319928808,0.10070127286890333,0.7132122495450162,1.086364293829164,2.2399143881058756,1.11897991867537,1450,0.24016697704792023
66,0.1790528418901174,0.922927459081014,0.8574314216772715,2.3543624549259502e-05,0.00023343254276650334,1848.8720014095306,True,1.689829318013669,1.3648673902080437,0.0319527803117029,0.08131445562686902,1.2782178978861716,1.3730789164385966,1450,0.3079967498779297,2.7811711197336013,0.6272555663388889,0.0596514460715966,0.14168157241629029,0.15917743487393715,0.5416569006982075,1450,0.2640247642993927,0.053480771450479136,0.09783667890671284,0.6473538501342689,1.0406603089935842,2.2991653776756285,1.0782754087407453,1450,0.24042539298534393
67,0.18473884949217673,0.9231423238913218,0.8577669759591421,2.3348222547704997e-05,0.00023141788075047584,1876.132416009903,True,1.7584318039416174,1.368727504648835,0.0298092250260004,0.08867412665950507,1.2117589782590283,1.3717930521106054,1450,0.308671236038208,2.7678518721116063,0.647406761101164,0.07156212955125589,0.16265576159183154,0.16058600954149255,0.5442606124135809,1450,0.26385393738746643,0.06440988571362272,0.10840530803247202,0.6996017176418126,1.061688795155871,2.235988396223692,1.1055799096523704,1450,0.24314115941524506
68,0.1826373306305512,0.9237702786922455,0.8588273823261261,2.3150783539538915e-05,0.00022938221649386695,1903.4758853912354,True,1.9882310756975672,1.3125029763665206,0.027513396513752175,0.08679284941745447,0.9842555315658444,1.3141572684492806,1450,0.3089674711227417,2.8168878788944607,0.5876144428559861,0.056051679878319466,0.1479128667905709,0.1270604401008007,0.5068805625862155,1450,0.2641203701496124,0.07268075000094949,0.11909399470766899,0.6101273297804363,0.9966485578030886,2.3171919141293653,1.0450850399458012,1450,0.24535778164863586
69,0.17671940459505373,0.923806885878245,0.8589196999867758,2.2951358770067136e-05,0.00022732607835345103,1930.7885944843292,True,1.9972525258347908,1.306313658451997,0.02621885480315811,0.07762228134786957,0.9765286189500918,1.3061241508999433,1450,0.30860406160354614,2.7584881511341846,0.6570651599807522,0.07496426775069681,0.16665171075667615,0.1665475766080476,0.5630322743739452,1450,0.2673458755016327,0.07141634199127807,0.11719345605657668,0.4955411648567946,0.9253965848322592,2.4330424917646036,0.980684857620481,1450,0.24640171229839325
70,0.17787363121043082,0.9238568842411041,0.85903333624204,2.274999999999999e-05,0.0002252500000000001,1957.7730560302734,True,1.6711881585999009,1.3606446031198705,0.03916603185590746,0.09869501656008922,1.2896458078379638,1.368076133210768,1450,0.3088812232017517,2.764434982760135,0.6494905415046844,0.07275764060085427,0.16023205195209628,0.1628073826530848,0.5573461361909954,1450,0.26874303817749023,0.06665317920409887,0.12188593713858004,0.3756303970348008,0.8022519096494913,2.557716422341281,0.8676189780793924,1450,0.24790625274181366
71,0.178018764147292,0.9243317345778147,0.8598566055297852,2.2546759492017777e-05,0.0002231545202797697,1985.335459470749,True,1.803141624999715,1.344290278928309,0.03874525424748728,0.09717656620425025,1.158113113699104,1.3488873239548096,1450,0.3059174716472626,2.691938000407415,0.7486412813510139,0.08326612157831001,0.16617607717142102,0.22479587580269775,0.6661985441848987,1450,0.269244521856308,0.05904470538503679,0.11302799756063742,0.4061746168252868,0.8375531622808203,2.5347806772849704,0.8925838159037947,1450,0.2486780434846878
72,0.17823083083266797,0.9240580797195435,0.859358419974645,2.234168999720598e-05,0.00022104018307464118,2012.5297214984894,False,1.5864221311289641,1.3608337680575266,0.043253763375921135,0.10157100291389902,1.370324105596028,1.3715217485393087,1450,0.3064715266227722,2.662672162469605,0.7791954567442804,0.09173964427679646,0.17508055738755385,0.24558819544537572,0.6851808236996267,1450,0.26846516132354736,0.05887375008477255,0.10548869491779798,0.5469529547771965,0.9757894500101378,2.394173285996787,1.0185289751531692,1450,0.250226229429245
73,0.17479456378066022,0.9238436420758566,0.8589471578598022,2.213484474136372e-05,0.00021890753716095722,2038.8935389518738,False,1.7202331368672799,1.3537331905755368,0.043425344124570844,0.09725543181774811,1.236341519577528,1.3618526275043745,1450,0.3082055151462555,2.71721304301044,0.6937728110710706,0.09754391503217076,0.1880067204397298,0.18524304743177405,0.5936080409962957,1450,0.26907771825790405,0.06933720548031538,0.11478443306514718,0.5518633700891336,0.9532802177535894,2.3787994225418467,1.005110737567189,1450,0.2484535574913025
74,0.1801357779489911,0.9242050647735596,0.859563797712326,2.192627741118899e-05,0.00021675713606708673,2065.2638080120087,False,1.7082504440617554,1.3586076094810644,0.046770854045830236,0.10132272940534424,1.2449787084153052,1.3678007624758708,1450,0.30646029114723206,2.6607520762039347,0.7762493148785976,0.10742149429684204,0.18965441481367137,0.2318264289697504,0.6835383064298518,1450,0.26957547664642334,0.0666857840959434,0.10967872137357282,0.4727882326118771,0.8950704187017701,2.4605259819177068,0.9461025130860404,1450,0.2504527270793915
75,0.17506503670111948,0.9237824976444244,0.8588403264681498,2.1716042140344274e-05,0.00021458953792975673,2091.6180596351624,False,1.8838727710647079,1.3127832632789584,0.05066307809785029,0.10002353235861511,1.0654641463791603,1.3162345569288874,1450,0.3062981069087982,2.7005775997804977,0.6876848338026181,0.11843658864317361,0.20797219126517047,0.180985812450288,0.5698290109319079,1450,0.2696346640586853,0.07166976001999446,0.11500058116965453,0.5266250461694313,0.9339549829554189,2.4017051953267456,0.9894059937597504,1450,0.2528495490550995
76,0.16926927443431772,0.9237164258956909,0.858721931775411,2.1504193495406163e-05,0.00021240530534918792,2118.252763271332,False,1.852254848689911,1.3198323790983408,0.06103157004180924,0.11721779528283024,1.0867135789313058,1.3207789804509595,1450,0.306940495967865,2.714468940630463,0.6953569840129391,0.10200985307387064,0.1955297356515246,0.18352120100649916,0.5944470116071765,1450,0.27001774311065674,0.05714914576357977,0.1039985299347437,0.4851078641208873,0.9209368668087734,2.457742991679486,0.9705233860952267,1450,0.25557196140289307
77,0.17462528092057808,0.9236122866471609,0.8585499127705892,2.1290786461702573e-05,0.0002102050052430716,2144.681918859482,False,1.7216618965238493,1.3345151658668704,0.06623922185380428,0.12990178149283904,1.2120988873961662,1.3415338470462679,1450,0.30927732586860657,2.7671761458110193,0.6369326016519659,0.08148763714663622,0.1806798310620255,0.15133621791555346,0.5334851942276595,1450,0.2703242003917694,0.05069041463438459,0.11195971601404377,0.3399167605230234,0.7757975973539617,2.6093928158949775,0.8296783353689703,1450,0.2565902769565582
78,0.17619696000347967,0.9232993523279825,0.8580280045668284,2.1075876429041324e-05,0.00020798920869942634,2170.860509634018,False,1.8306721459374509,1.3300737405352558,0.05456245442934814,0.11886236128510459,1.114765394167193,1.333243066647231,1450,0.31057053804397583,2.7758051559329835,0.612765909867045,0.08648484288784587,0.18651041991821335,0.13771000160805008,0.5021122286018218,1450,0.271095335483551,0.05188086827648058,0.11531748831633896,0.30577016698089965,0.7399606906483303,2.642348963138454,0.7984969181452447,1450,0.2544723451137543
79,0.1723008764826733,0.9234359959761301,0.8582697113355001,2.085951917733369e-05,0.00020575849082837177,2197.215186357498,False,1.8244765761877455,1.3345706334426868,0.04984902502604551,0.10796264432730612,1.1256743944610719,1.3356749314047927,1450,0.31023508310317993,2.802876193529669,0.576971030491001,0.07598399957741804,0.17539035686771787,0.12113980861603427,0.4749184005661442,1450,0.2725737392902374,0.05516594741978453,0.1145456514449909,0.29897012440942056,0.7319599841098912,2.645863917194676,0.7948046273400169,1450,0.2551468312740326
80,0.17513058755708777,0.923554410537084,0.8584920565287272,2.064177086211675e-05,0.00020351343061285917,2223.3590655326843,False,1.8864398926420194,1.3239861630112222,0.04922250156725979,0.11023189514239827,1.0643376101474853,1.3215999450343503,1450,0.3087213635444641,2.806679082563918,0.5595710496693682,0.0792058537266634,0.17278588459776004,0.1141150668405698,0.45926977137458375,1450,0.27169689536094666,0.05939019825614221,0.11652094389710667,0.27333390747825737,0.6860421338206202,2.667275890365257,0.7532541502739629,1450,0.256266325712204
81,0.17397609838972922,0.9242863953113556,0.8597661058108012,2.0422687999978184e-05,0.000201254610758396,2249.7995941638947,False,1.83937152842226,1.3362166707986267,0.05115266591555598,0.10469558220566971,1.1094758034612817,1.3384556693582979,1450,0.30815479159355164,2.78547215074654,0.588245186675339,0.09102362092534783,0.19228714669496713,0.12350423093850178,0.48704959628787364,1450,0.27264195680618286,0.06673454183400185,0.12276032881398397,0.3165560190775597,0.7362510513218827,2.6167094296563502,0.8001887204111854,1450,0.2572900354862213
82,0.16514773375314215,0.9244820972283682,0.860113779703776,2.0202327453887387e-05,0.00019898261754180467,2276.230447769165,True,1.8497537656982501,1.3337647188221629,0.05246942311206861,0.11516127887875438,1.0977768068386329,1.33598840311731,1450,0.3096465766429901,2.7267963833249462,0.6483853064976997,0.11656877803923141,0.20916410084821108,0.1566348448541537,0.5415588788267987,1450,0.2720964252948761,0.11956006898135084,0.16482541872195522,0.5792461179450472,0.9475088705706297,2.301193818008299,1.0241000724550036,1450,0.2559497058391571
83,0.17211984519077383,0.9246972103913625,0.8604622085889181,1.9980746418436725e-05,0.00019669804065905474,2303.751216650009,True,1.8362547122082475,1.3337135481460813,0.05171575805976674,0.10858975529356879,1.1120295239909257,1.3376486921505275,1450,0.3100515604019165,2.632507541458893,0.7357012251754986,0.1621571797685058,0.24067837774620213,0.205335282915699,0.6239958416229225,1450,0.2720259726047516,0.11281297543240741,0.15303010305658776,0.6235731028346335,0.9830801038126176,2.263613919903558,1.049139158875376,1450,0.25623443722724915
84,0.16514631943858188,0.924259603023529,0.8596751391887665,1.9758002404996632e-05,0.0001944014730722069,2331.1406655311584,False,1.9604166073373563,1.3067159820315821,0.04765095230861332,0.10002766625622637,0.9919324400057749,1.3080896662453458,1450,0.30961117148399353,2.6021271649439384,0.7552899837086695,0.17835371371476083,0.2519866019340596,0.21951912111977118,0.6382090073521982,1450,0.2729797065258026,0.102471125661679,0.14396035180457614,0.5803746815059923,0.9613357887594202,2.317154186890858,1.0260280494034686,1450,0.25813841819763184
85,0.16615952680940213,0.9247890710830688,0.8605486849943796,1.953415322678855e-05,0.00019209351085550978,2357.39084649086,True,1.9678346099698945,1.2945127447171916,0.049139591210064275,0.10294960977419733,0.983025804446033,1.2962525942338563,1450,0.31146156787872314,2.619179836321223,0.71908593246016,0.1920008405456105,0.27550438553972173,0.1888193191664887,0.5966551856325923,1450,0.27386099100112915,0.09253021767438491,0.13874411433831446,0.5043311429978372,0.9009658646643307,2.403138636554574,0.969342927809572,1450,0.2609219253063202
86,0.17032076580368954,0.9256242414315542,0.8619599640369415,1.9309256983879493e-05,0.00018977475304068884,2385.0322024822235,True,1.8747900045835997,1.3063859836766734,0.05579683080437186,0.10712614742231773,1.0694131672491027,1.3068416549476332,1450,0.31170400977134705,2.668968512036934,0.6514550235746003,0.19240979344526984,0.27766805194392224,0.13862169524435894,0.5027779005751327,1450,0.2717355787754059,0.0836136448852059,0.13337417912862518,0.4146699610504441,0.8356806359802296,2.501716383845216,0.9035378786403154,1450,0.2615380883216858
87,0.16681002501560294,0.925802061955134,0.8622628351052603,1.9083372048102196e-05,0.00018744580146146773,2413.406480550766,True,1.923833623485681,1.2994284288092486,0.053293595610247754,0.10989765225997222,1.022872772102859,1.3039918491909557,1450,0.31250831484794617,2.710281217062268,0.57177303073218,0.18933847041084892,0.2669635471260572,0.1003803218676981,0.43042936923838215,1450,0.27159616351127625,0.09046974897280102,0.14508161723541427,0.3807651029416486,0.802773089303059,2.52876514713306,0.8777308232043542,1450,0.26171404123306274
