epoch,train_loss,validation_dice,validation_iou,encoder_lr,decoder_lr,elapsed_seconds,is_best,fg_mscb_alpha1_mean,fg_mscb_alpha1_std,fg_mscb_alpha3_mean,fg_mscb_alpha3_std,fg_mscb_alpha5_mean,fg_mscb_alpha5_std
121,0.1454924548991391,0.9292680195399693,0.8685072064399719,1.1241997595003344e-05,0.00010659852692779328,3098.843465089798,False,0.19449181603258756,0.20230988025424151,0.2621653320067482,0.25736193918940226,2.543342850187729,0.45184181993749084
122,0.14849693682350096,0.9301761729376656,0.8700783252716064,1.1019253581563251e-05,0.00010430195934094543,3123.82120513916,True,0.2043212252435403,0.20430335862989737,0.2781568699063541,0.273749941571484,2.517521905436598,0.469180410408009
123,0.14451592293430549,0.9304488556725639,0.8705517223903111,1.079767254611259e-05,0.00010201738245819551,3149.7158572673798,True,0.19705841335451937,0.1997515584064988,0.2584000516856282,0.2307147834361787,2.544541531246284,0.42585909125502996
124,0.14486874847627076,0.9302575758525303,0.8702129210744586,1.0577312000021797e-05,9.974538924160421e-05,3175.419411420822,False,0.19655140275095492,0.20031617164007567,0.25806523251636276,0.23853932724956145,2.545383367579559,0.43363548033581867
125,0.14717177802422007,0.930871341909681,0.8712918247495379,1.0358229137883224e-05,9.748656938714101e-05,3200.665456533432,True,0.2074090424094325,0.21122717868283342,0.2717777609270355,0.26197973875788383,2.520813198778136,0.46226764560561656
126,0.14391220629703802,0.9313782198088509,0.8721545338630676,1.014048082266628e-05,9.524150917162837e-05,3226.7451984882355,True,0.20374042429684275,0.2028191342502809,0.26959971591107673,0.247005497214652,2.526659861433095,0.44365865575814156
127,0.1463494535352363,0.9318398833274841,0.8729504942893982,9.924123570958653e-06,9.301079130057387e-05,3252.641493320465,True,0.2102345579865806,0.2083645243247592,0.28747019568586657,0.2990239062823979,2.5022952441293103,0.49096858956251116
128,0.1450668682084709,0.9321570481572833,0.8734954084668841,9.709213538297404e-06,9.079499475692856e-05,3278.5045030117035,True,0.22321446492577549,0.21418134231076003,0.29449019964944956,0.273497697399333,2.482295334403371,0.47710621820380655
129,0.14488336993534057,0.9321259771074567,0.873461936201368,9.495806504593816e-06,8.859469465081225e-05,3304.3516018390656,False,0.21442026472024234,0.21250517959285556,0.28021267119506055,0.258623512671054,2.505367064691823,0.463368074206899
130,0.1415442578860971,0.9316057307379586,0.8725719792502267,9.283957859655709e-06,8.641046207024349e-05,3329.5048582553864,False,0.21656062839139284,0.21295622960390495,0.2884407696078114,0.27335212814849547,2.494998601263967,0.4779815895982359
131,0.14279642737791187,0.9318357280322483,0.8729973605700901,9.073722588810992e-06,8.424286393291347e-05,3354.7769169807434,False,0.2104321140694183,0.2099381231382597,0.2750797801068181,0.2514338103561101,2.514488107248627,0.45465361546131033
132,0.14156142707730904,0.9321035657610212,0.8734840410096305,8.865155258636258e-06,8.209246283904294e-05,3379.9113023281097,False,0.20522735238484718,0.2111053830739433,0.2681213106255344,0.25558848197245393,2.526651342506039,0.45848766731502066
133,0.14479751310876157,0.9314348782811847,0.872317910194397,8.658310002794e-06,7.995981692535897e-05,3405.195152759552,False,0.19030760103128128,0.20695834367054655,0.2516609088394887,0.24824049196627454,2.5580314844846725,0.4502246953773232
134,0.14262650552831713,0.9313606704984393,0.8721809812954494,8.453240507982201e-06,7.784547972023043e-05,3430.1687898635864,False,0.18566671505974855,0.19917573980772,0.2497180606191978,0.24896828854078665,2.5646152233152555,0.4416844381943135
135,0.14261376625690303,0.930932879447937,0.8714310015950885,8.249999999999994e-06,7.575000000000007e-05,3455.301961183548,False,0.18890640115855134,0.20091010955540614,0.24645992412922327,0.23671390057828987,2.5646336734911492,0.4323046778296195
136,0.14725078007236855,0.9306465472493853,0.8709194915635246,8.048641229932847e-06,7.367392164654913e-05,3480.5973930358887,False,0.20125748101071905,0.2070477646996622,0.26447008806039934,0.25318312390348024,2.534272423268392,0.4523621922228084
137,0.1459136740838895,0.9308024985449654,0.8711967468261719,7.849216460461066e-06,7.161778350613317e-05,3505.720883131027,False,0.20898033437405408,0.21020038182119916,0.2701156489609275,0.24186916281101964,2.520904014665505,0.44725568996744347
138,0.1420817918709067,0.9304585456848145,0.8706048812185015,7.65177745229499e-06,6.95821192495243e-05,3530.8916630744934,False,0.2053448865331352,0.20978509133445475,0.27077686041420934,0.25526110779492156,2.523878254602695,0.45787227829051685
139,0.14474287800124433,0.9307200312614441,0.8710329958370754,7.4563754507404796e-06,6.756745723349676e-05,3556.508048772812,False,0.20175293419000306,0.20490603966518112,0.2653399247493081,0.2436822760968114,2.532907139679481,0.4430172669867937
140,0.14315726437041018,0.9305023040090289,0.8706667934145246,7.263061172398237e-06,6.557432036369226e-05,3581.79408288002,False,0.20409298831942202,0.20275528033821993,0.27079903356987856,0.24845431485374395,2.5251079700733055,0.4427963232449893
141,0.14727212525293476,0.9306665403502328,0.870932298047202,7.071884792000263e-06,6.360322595889936e-05,3608.6674568653107,False,0.20929288085044265,0.20953164798088322,0.2714193606497078,0.24682388737670757,2.5192877581612816,0.45110308482996014
142,0.13957325796611975,0.9316175750323704,0.8725619145802089,6.882895929387044e-06,6.165468561678375e-05,3634.9022846221924,False,0.20278757898963923,0.20620827946264847,0.2657801368508231,0.24733521778121909,2.5314322784645804,0.447902963865509
143,0.1433933633761328,0.931473399911608,0.8723101275307792,6.696143636628683e-06,5.972920508110272e-05,3660.261505126953,False,0.1992219320264372,0.2021129126052027,0.26026625112341395,0.24149897113057606,2.540511818723432,0.4376093946949514
144,0.1403160604541419,0.9307811856269836,0.8711245911461967,6.511676385293465e-06,5.78272841104396e-05,3685.179404735565,False,0.19124896372550024,0.2012650029401926,0.25159098876062136,0.2361878998835036,2.5571600445796703,0.43363356487107657
145,0.14467489230828207,0.9309024725641523,0.8713536092213222,6.329542053867026e-06,5.5949416348491154e-05,3710.69384264946,False,0.185037439040366,0.19927113232042645,0.24286613220011752,0.2399817915793976,2.572096421369191,0.43254697181813234
146,0.14553319760521904,0.9317787545067924,0.8728645103318351,6.149787915325525e-06,5.409608919594257e-05,3736.5031967163086,False,0.1924889249721309,0.20017346662057103,0.25506371220621954,0.2539466760837427,2.552447364196695,0.44664268096026166
147,0.14289690065579336,0.9306926301547459,0.8709823148591178,5.972460624865903e-06,5.2267783683962315e-05,3761.9065220355988,False,0.20088694572537044,0.20518213153540393,0.2626297569756621,0.2494717453919972,2.5364832969780626,0.4477180110293825
148,0.145212072329443,0.9299273661204747,0.8696417212486267,5.797606207796552e-06,5.046497434935073e-05,3788.8191316127777,False,0.20065914812311128,0.1996808988591544,0.2609096856212147,0.23351086036215066,2.538431164976852,0.42663317152425717
149,0.1406877037198817,0.9299932633127485,0.8697570562362671,5.625270047591441e-06,4.8688129111373894e-05,3814.1479320526123,False,0.21028447667301375,0.21003372668248785,0.27313383636369915,0.2488519110522343,2.5165816869098565,0.4529557041043781
150,0.13920532191385987,0.9296401739120483,0.8691532100949969,5.455496874110806e-06,4.693770915031493e-05,3839.235227584839,False,0.20399301910738799,0.20502644150221708,0.26382491189882096,0.23455981397819184,2.532182067036629,0.43487589160682677
151,0.13892852795905755,0.9294899020876203,0.868916494505746,5.288330751991554e-06,4.521416878777505e-05,3866.1716918945312,False,0.19390192955953134,0.19848972037936224,0.2573297656462367,0.23606625543614645,2.54876830563463,0.42937681997257765
152,0.1424253330123229,0.9293782711029053,0.8687317797115871,5.1238150692102415e-06,4.3517955368753926e-05,3892.803836107254,False,0.19498269590022793,0.20424934039650722,0.25916846284678946,0.24677513324438916,2.5458488438252744,0.44589432727175754
153,0.14147800365920926,0.9295630710465568,0.8690490211759295,4.961992525821761e-06,4.184950914554166e-05,3919.808780670166,False,0.20699739598548683,0.20221741560770642,0.2710219398304692,0.23065572589013938,2.5219806560565687,0.4287406334879631
154,0.13867411847974434,0.9299065215247018,0.8696318864822388,4.802905122876511e-06,4.020926316345098e-05,3946.65319108963,False,0.19424729339674052,0.19618059775826302,0.2578353032099629,0.2279903563014962,2.5479174014103823,0.4197867037330022
155,0.14318978884181038,0.9299070068768093,0.8696047237941197,4.646594151519031e-06,3.85976431484204e-05,3973.5726976394653,False,0.19336262635190185,0.19764379818375297,0.2580495167309258,0.2430206154347997,2.5485878509257374,0.43342777485020606
156,0.14116934234978723,0.9298208696501595,0.8694390910012382,4.493100182270892e-06,3.701506739651718e-05,4000.5443341732025,False,0.20561568692378732,0.20102966078484985,0.27002889755013365,0.23489261030175793,2.524355416924789,0.43069202339970897
157,0.13599549673619818,0.9299521361078534,0.8696576356887817,4.342463054500596e-06,3.546194666536826e-05,4027.923817873001,False,0.21520190567637248,0.211220505728316,0.2784889243138504,0.2408782679658205,2.5063091682565624,0.44771830965866016
158,0.14374758266523235,0.930110684462956,0.8699105637414115,4.194721866083272e-06,3.393868406754826e-05,4053.280866384506,False,0.20870274350067183,0.20702144223470081,0.2746763336819051,0.25363940652423195,2.5166209269803144,0.45383201617289476
